"TIME","FONTE","LOAD"
0.282307445,16.9277,12.8545
0.282309455,16.929,12.8533
0.282309753,16.9293,12.8531
0.282342457,16.9398,12.8414
0.282400805,16.9334,12.8447
0.282401516,16.9331,12.845
0.282403305,16.9325,12.8456
0.282404016,16.9326,12.8458
0.2824070325,16.9344,12.8449
0.2824075075,16.9347,12.8446
0.2824095325,16.9359,12.8434
0.2824100075,16.9362,12.8431
0.2824425195,16.943,12.8335
0.2825008675,16.924,12.8512
0.2825015785,16.9236,12.8517
0.2825033675,16.9225,12.8529
0.2825040785,16.9225,12.8533
0.282507095,16.9245,12.8535
0.28250757,16.9249,12.8532
0.28250958,16.9263,12.852
0.282509878,16.9265,12.8518
0.282542582,16.938,12.8399
0.28260093,16.9322,12.8435
0.282601641,16.9319,12.8438
0.28260343,16.9313,12.8444
0.282604141,16.9314,12.8446
0.2826071575,16.9332,12.8438
0.2826076325,16.9335,12.8435
0.2826096575,16.9348,12.8423
0.2826101325,16.9351,12.842
0.2826426445,16.9423,12.8322
0.2827009925,16.9295,12.8425
0.2827017035,16.9292,12.8428
0.2827034925,16.9284,12.8436
0.2827042035,16.9285,12.8439
0.28270722,16.9304,12.8433
0.282707695,16.9307,12.843
0.28270972,16.932,12.8418
0.282710195,16.9323,12.8415
0.282742707,16.9403,12.8318
0.282801055,16.9269,12.8439
0.282801766,16.9266,12.8443
0.282803555,16.9257,12.8452
0.282804266,16.9258,12.8455
0.2828072825,16.9278,12.8451
0.2828077575,16.9281,12.8448
0.2828097675,16.9295,12.8436
0.2828100655,16.9297,12.8434
0.2828427695,16.9401,12.8317
0.2829011175,16.934,12.8344
0.2829018285,16.9338,12.8346
0.2829036175,16.9332,12.8352
0.2829043285,16.9333,12.8354
0.282907345,16.9351,12.8345
0.28290782,16.9354,12.8342
0.282909845,16.9366,12.833
0.28291032,16.9369,12.8327
0.282942832,16.9433,12.8232
0.28300118,16.9236,12.8416
0.283001891,16.9232,12.8421
0.28300368,16.9221,12.8434
0.283004391,16.9221,12.8439
0.2830074075,16.9242,12.844
0.2830078825,16.9245,12.8438
0.2830098925,16.9259,12.8426
0.2830101905,16.9261,12.8424
0.2830428945,16.9374,12.8309
0.283101005,16.9324,12.8339
0.2831012058,16.9323,12.834
0.2831015695,16.9322,12.8341
0.2831037125,16.9316,12.8347
0.2831040695,16.9315,12.8348
0.283107455,16.9335,12.834
0.283107753,16.9337,12.8338
0.283109955,16.935,12.8325
0.283110253,16.9352,12.8323
0.283126573,16.9408,12.8257
0.283175725,16.9246,12.8322
0.283201285,16.9161,12.8503
0.28320132,16.9161,12.8504
0.28320176,16.9158,12.8508
0.283202528,16.9152,12.8515
0.283203785,16.9143,12.8526
0.28320382,16.9143,12.8527
0.28320426,16.9141,12.853
0.283205028,16.9147,12.8536
0.2832075225,16.9165,12.854
0.2832075525,16.9165,12.854
0.2832078795,16.9168,12.8539
0.2832082635,16.9171,12.8538
0.2832100225,16.9185,12.8528
0.2832100525,16.9185,12.8528
0.2832103795,16.9188,12.8526
0.2832107635,16.9189,12.8524
0.2832430195,16.9314,12.8418
0.2833013675,16.9227,12.8529
0.2833020785,16.9223,12.8533
0.2833038675,16.9215,12.8543
0.2833045785,16.9216,12.8547
0.283307595,16.9237,12.8544
0.28330807,16.924,12.8541
0.28331008,16.9255,12.8529
0.283310378,16.9257,12.8527
0.283326698,16.9329,12.8459
0.28337585,16.9261,12.8458
0.28340141,16.9226,12.8571
0.283401445,16.9226,12.8571
0.283401885,16.9223,12.8573
0.283402653,16.9219,12.8578
0.28340391,16.9213,12.8586
0.283403945,16.9213,12.8586
0.283404385,16.9212,12.8588
0.283405153,16.9217,12.8591
0.2834076475,16.9235,12.8588
0.2834076775,16.9235,12.8588
0.2834080045,16.9237,12.8586
0.2834083885,16.924,12.8583
0.2834100925,16.9252,12.8573
0.2834101475,16.9253,12.8573
0.2834104085,16.9254,12.8571
0.2834105045,16.9255,12.8571
0.2834267605,16.9327,12.8502
0.2834759125,16.9251,12.8508
0.2835014725,16.9212,12.8631
0.2835015075,16.9212,12.8631
0.2835019475,16.9209,12.8634
0.2835027155,16.9205,12.8639
0.2835039725,16.9198,12.8647
0.2835040075,16.9198,12.8647
0.2835044475,16.9197,12.865
0.2835052155,16.9203,12.8653
0.28350771,16.922,12.8651
0.28350774,16.922,12.8651
0.283508067,16.9223,12.8649
0.283508451,16.9225,12.8647
0.283510155,16.9238,12.8637
0.28351021,16.9238,12.8636
0.283510471,16.924,12.8635
0.283510567,16.9241,12.8634
0.283526823,16.9317,12.858
0.283543207,16.9309,12.8526
0.283601535,16.9281,12.8596
0.283601555,16.9281,12.8596
0.28360201,16.9279,12.8598
0.283602266,16.9278,12.8599
0.283604035,16.9272,12.8606
0.283604055,16.9272,12.8606
0.28360451,16.9271,12.8607
0.283604766,16.9273,12.8608
0.2836077725,16.9292,12.8601
0.2836077825,16.9292,12.8601
0.2836081295,16.9294,12.8599
0.2836082575,16.9295,12.8598
0.2836102725,16.9309,12.8586
0.2836102825,16.9309,12.8586
0.2836106295,16.9311,12.8584
0.2836107575,16.9312,12.8583
0.2836268855,16.9372,12.8518
0.2836760375,16.9213,12.8597
0.2837015975,16.913,12.8785
0.2837016325,16.913,12.8785
0.2837020725,16.9126,12.8789
0.2837028405,16.9121,12.8796
0.2837040975,16.9111,12.8808
0.2837041325,16.9111,12.8809
0.2837045725,16.9109,12.8812
0.2837053405,16.9115,12.8818
0.283707835,16.9135,12.8823
0.283707865,16.9135,12.8823
0.283708192,16.9138,12.8822
0.283708576,16.9141,12.8821
0.283710335,16.9155,12.8811
0.283710365,16.9155,12.8811
0.283710692,16.9158,12.8809
0.283711076,16.916,12.8807
0.283743332,16.9311,12.8681
0.28380168,16.9286,12.8712
0.283802391,16.9283,12.8715
0.28380418,16.9276,12.8722
0.283804891,16.9277,12.8724
0.2838079075,16.9297,12.8717
0.2838083825,16.93,12.8715
0.2838104075,16.9313,12.8702
0.2838108825,16.9316,12.8699
0.2838433945,16.9394,12.8606
0.2839017425,16.9198,12.881
0.2839024535,16.9194,12.8816
0.2839042425,16.9182,12.8829
0.2839049535,16.9182,12.8834
0.28390797,16.9204,12.8837
0.283908445,16.9208,12.8835
0.28391047,16.9223,12.8823
0.283910945,16.9226,12.882
0.283927073,16.9278,12.8752
0.283943457,16.933,12.8769
0.283976225,16.9218,12.8802
0.284001805,16.9131,12.8972
0.28400182,16.9131,12.8972
0.284002516,16.9126,12.8978
0.284003028,16.9123,12.8982
0.284004305,16.9114,12.8993
0.28400432,16.9114,12.8994
0.284005016,16.9114,12.8998
0.284005528,16.9118,12.9002
0.2840080325,16.9138,12.9005
0.2840080525,16.9138,12.9005
0.2840085075,16.9142,12.9003
0.2840087635,16.9144,12.9002
0.2840105325,16.9158,12.8992
0.2840105525,16.9158,12.8992
0.2840110075,16.9162,12.8989
0.2840112635,16.9163,12.8988
0.2840435195,16.93,12.8877
0.2841018675,16.9225,12.8978
0.2841025785,16.9222,12.8982
0.2841043675,16.9214,12.8992
0.2841050785,16.9214,12.8995
0.284108095,16.9235,12.8992
0.28410857,16.9239,12.8989
0.28411058,16.9253,12.8977
0.284110878,16.9255,12.8975
0.284127198,16.931,12.8903
0.284143582,16.9365,12.8899
0.28417635,16.9288,12.8891
0.28420193,16.9227,12.901
0.284201945,16.9227,12.901
0.284202641,16.9223,12.9015
0.284203153,16.922,12.9018
0.28420443,16.9213,12.9026
0.284204445,16.9213,12.9026
0.284205141,16.9214,12.903
0.284205653,16.9217,12.9032
0.2842081575,16.9235,12.903
0.2842081775,16.9235,12.903
0.2842086325,16.9238,12.9027
0.2842088885,16.924,12.9026
0.2842106425,16.9253,12.9015
0.2842106475,16.9253,12.9015
0.2842109405,16.9255,12.9013
0.2842110045,16.9255,12.9013
0.2842436445,16.9367,12.8899
0.2843019925,16.932,12.8928
0.2843027035,16.9318,12.893
0.2843044925,16.9312,12.8935
0.2843052035,16.9313,12.8937
0.28430822,16.9332,12.8927
0.284308695,16.9335,12.8924
0.28431072,16.9347,12.8912
0.284311195,16.935,12.8909
0.284343707,16.9427,12.8806
0.284402055,16.9323,12.8874
0.284402766,16.932,12.8876
0.284404555,16.9314,12.8883
0.284405266,16.9314,12.8885
0.2844082825,16.9333,12.8877
0.2844087575,16.9336,12.8874
0.2844107825,16.9348,12.8862
0.2844112575,16.9351,12.8859
0.2844437695,16.9426,12.8757
0.2845021175,16.929,12.8867
0.2845028285,16.9286,12.887
0.2845046175,16.9278,12.8879
0.2845053285,16.9279,12.8882
0.284508345,16.9298,12.8877
0.28450882,16.9301,12.8875
0.28451083,16.9314,12.8862
0.284511128,16.9316,12.886
0.284543832,16.9419,12.8738
0.28460218,16.9402,12.8699
0.284602891,16.94,12.87
0.28460468,16.9396,12.8703
0.284605391,16.9397,12.8703
0.2846084075,16.9414,12.869
0.2846088825,16.9416,12.8687
0.2846109075,16.9427,12.8675
0.2846113825,16.943,12.8672
0.2846438945,16.9488,12.8565
0.2847022425,16.9325,12.8673
0.2847029535,16.9321,12.8677
0.2847047425,16.9312,12.8686
0.2847054535,16.9312,12.8689
0.28470847,16.933,12.8685
0.284708945,16.9333,12.8683
0.284710955,16.9346,12.867
0.284711253,16.9348,12.8668
0.284727573,16.9406,12.86
0.284776725,16.9259,12.8649
0.284802285,16.9182,12.8816
0.28480232,16.9182,12.8817
0.28480276,16.9179,12.882
0.284803528,16.9173,12.8827
0.284804785,16.9164,12.8838
0.28480482,16.9164,12.8838
0.28480526,16.9163,12.8841
0.284806028,16.9168,12.8846
0.2848085225,16.9186,12.8849
0.2848085525,16.9187,12.8849
0.2848088795,16.9189,12.8848
0.2848092635,16.9192,12.8846
0.2848110225,16.9205,12.8836
0.2848110525,16.9206,12.8836
0.2848113795,16.9208,12.8834
0.2848117635,16.921,12.8832
0.2848440195,16.9329,12.8726
0.2849023675,16.9193,12.889
0.2849030785,16.9189,12.8895
0.2849048675,16.9179,12.8907
0.2849055785,16.918,12.8911
0.284908595,16.9202,12.8913
0.28490907,16.9205,12.891
0.28491108,16.922,12.8898
0.284911378,16.9222,12.8896
0.284944082,16.9343,12.8783
0.28500243,16.9296,12.8826
0.285003141,16.9294,12.8828
0.28500493,16.9289,12.8834
0.285005641,16.929,12.8835
0.2850086575,16.9309,12.8827
0.2850091325,16.9312,12.8824
0.2850111575,16.9325,12.8811
0.2850116325,16.9328,12.8809
0.2850441445,16.941,12.8706
0.2851024925,16.9308,12.8782
0.2851032035,16.9305,12.8785
0.2851049925,16.9299,12.8791
0.2851057035,16.9299,12.8794
0.28510872,16.9318,12.8786
0.285109195,16.9321,12.8783
0.28511122,16.9334,12.8771
0.285111695,16.9337,12.8768
0.285144207,16.9413,12.867
0.285202555,16.928,12.8784
0.285203266,16.9277,12.8787
0.285205055,16.9269,12.8796
0.285205766,16.9269,12.8799
0.2852087825,16.9289,12.8794
0.2852092575,16.9292,12.8791
0.2852112675,16.9305,12.8778
0.2852115655,16.9307,12.8777
0.2852442695,16.9412,12.8656
0.2853026175,16.9392,12.8624
0.2853033285,16.939,12.8625
0.2853051175,16.9386,12.8628
0.2853058285,16.9387,12.8629
0.285308845,16.9404,12.8616
0.28530932,16.9406,12.8614
0.285311345,16.9418,12.8601
0.28531182,16.942,12.8598
0.285344332,16.9481,12.8492
0.28540268,16.932,12.8602
0.285403391,16.9316,12.8605
0.28540518,16.9307,12.8615
0.285405891,16.9307,12.8618
0.2854089075,16.9325,12.8614
0.2854093825,16.9328,12.8611
0.2854113925,16.9341,12.8599
0.2854116905,16.9343,12.8597
0.2854443945,16.9435,12.8479
0.2855027425,16.9357,12.8508
0.2855034535,16.9355,12.8511
0.2855052425,16.9349,12.8516
0.2855059535,16.9349,12.8518
0.28550897,16.9367,12.8509
0.285509445,16.9369,12.8507
0.28551147,16.9381,12.8494
0.285511945,16.9384,12.8491
0.285544457,16.9446,12.8395
0.285602805,16.9252,12.8567
0.285603516,16.9248,12.8572
0.285605305,16.9237,12.8584
0.285606016,16.9237,12.8588
0.2856090325,16.9257,12.8589
0.2856095075,16.926,12.8587
0.2856115175,16.9274,12.8575
0.2856118155,16.9276,12.8573
0.2856281355,16.9328,12.8502
0.2856445195,16.9379,12.8508
0.2857028475,16.9299,12.8529
0.2857028675,16.9299,12.8529
0.2857033225,16.9298,12.8531
0.2857035785,16.9297,12.8532
0.2857053475,16.929,12.8538
0.2857053675,16.929,12.8538
0.2857058225,16.9291,12.854
0.2857060785,16.9291,12.8539
0.285709085,16.931,12.8533
0.285709095,16.931,12.8533
0.285709442,16.9312,12.8531
0.28570957,16.9313,12.853
0.285711585,16.9326,12.8518
0.285711595,16.9326,12.8518
0.285711942,16.9328,12.8516
0.28571207,16.9329,12.8515
0.285728198,16.9366,12.8449
0.285744582,16.9403,12.8461
0.28577735,16.9285,12.8484
0.28580293,16.9193,12.864
0.285802945,16.9193,12.864
0.285803641,16.9188,12.8646
0.285804153,16.9185,12.865
0.28580543,16.9176,12.866
0.285805445,16.9176,12.866
0.285806141,16.9176,12.8664
0.285806653,16.918,12.8668
0.2858091575,16.9198,12.8669
0.2858091775,16.9199,12.8669
0.2858096325,16.9202,12.8667
0.2858098885,16.9204,12.8666
0.2858116575,16.9217,12.8656
0.2858116775,16.9217,12.8656
0.2858121325,16.9221,12.8653
0.2858123885,16.9222,12.8652
0.2858446445,16.9338,12.8546
0.2859029925,16.9207,12.8698
0.2859037035,16.9203,12.8703
0.2859054925,16.9193,12.8715
0.2859062035,16.9193,12.8719
0.28590922,16.9215,12.872
0.285909695,16.9218,12.8717
0.285911705,16.9233,12.8705
0.285912003,16.9236,12.8703
0.285928323,16.9293,12.8632
0.285944707,16.935,12.8638
0.286003035,16.9281,12.8661
0.286003055,16.9281,12.8661
0.28600351,16.9279,12.8663
0.286003766,16.9279,12.8664
0.286005535,16.9272,12.8671
0.286005555,16.9272,12.8671
0.28600601,16.9273,12.8672
0.286006266,16.9273,12.8672
0.2860092725,16.9293,12.8666
0.2860092825,16.9293,12.8666
0.2860096295,16.9295,12.8663
0.2860097575,16.9296,12.8663
0.2860117725,16.9309,12.865
0.2860117825,16.9309,12.865
0.2860121295,16.9312,12.8648
0.2860122575,16.9312,12.8648
0.2860283855,16.9353,12.8581
0.2860447695,16.9394,12.8601
0.2861030975,16.9264,12.8672
0.2861031175,16.9264,12.8672
0.2861035725,16.9261,12.8675
0.2861038285,16.926,12.8676
0.2861055975,16.9252,12.8685
0.2861056175,16.9252,12.8685
0.2861060725,16.9253,12.8687
0.2861063285,16.9253,12.8687
0.286109335,16.9273,12.8684
0.286109345,16.9273,12.8684
0.286109692,16.9275,12.8682
0.28610982,16.9276,12.8681
0.28611178,16.9289,12.8669
0.28611183,16.929,12.8669
0.286112096,16.9292,12.8667
0.286112128,16.9292,12.8667
0.286144832,16.9401,12.8545
0.28620318,16.9361,12.8545
0.286203891,16.9359,12.8547
0.28620568,16.9354,12.8552
0.286206391,16.9355,12.8553
0.2862094075,16.9372,12.8543
0.2862098825,16.9375,12.854
0.2862119075,16.9387,12.8527
0.2862123825,16.9389,12.8524
0.2862448945,16.9451,12.8427
0.2863032425,16.9256,12.8598
0.2863039535,16.9251,12.8603
0.2863057425,16.924,12.8615
0.2863064535,16.924,12.8619
0.28630947,16.926,12.862
0.286309945,16.9264,12.8618
0.286311955,16.9278,12.8606
0.286312253,16.928,12.8604
0.286328573,16.9331,12.8533
0.286344957,16.9382,12.8538
0.286403285,16.9302,12.8557
0.286403305,16.9302,12.8557
0.28640376,16.9301,12.8559
0.286404016,16.93,12.856
0.286405785,16.9294,12.8566
0.286405805,16.9294,12.8567
0.28640626,16.9294,12.8568
0.286406516,16.9294,12.8567
0.2864095225,16.9313,12.8561
0.2864095325,16.9313,12.8561
0.2864098795,16.9316,12.8559
0.2864100075,16.9316,12.8558
0.2864120225,16.9329,12.8546
0.2864120325,16.9329,12.8546
0.2864123795,16.9332,12.8543
0.2864125075,16.9332,12.8543
0.2864450195,16.9417,12.8437
0.2865033675,16.9323,12.8499
0.2865040785,16.932,12.8502
0.2865058675,16.9313,12.8508
0.2865065785,16.9314,12.851
0.286509595,16.9332,12.8502
0.28651007,16.9335,12.8499
0.286512095,16.9348,12.8487
0.28651257,16.9351,12.8484
0.286545082,16.943,12.8379
0.28660343,16.928,12.8504
0.286604141,16.9276,12.8508
0.28660593,16.9267,12.8518
0.286606641,16.9267,12.8522
0.2866096575,16.9286,12.852
0.2866101325,16.9289,12.8517
0.2866121425,16.9303,12.8505
0.2866124405,16.9305,12.8503
0.2866287605,16.9351,12.8433
0.2866451445,16.9397,12.8443
0.2867034725,16.9298,12.8477
0.2867034925,16.9298,12.8477
0.2867039475,16.9296,12.8479
0.2867042035,16.9295,12.848
0.2867059725,16.9288,12.8487
0.2867059925,16.9288,12.8487
0.2867064475,16.9289,12.8489
0.2867067035,16.9289,12.8488
0.28670971,16.9308,12.8483
0.28670972,16.9308,12.8482
0.286710067,16.931,12.848
0.286710195,16.9311,12.848
0.28671221,16.9324,12.8467
0.28671222,16.9324,12.8467
0.286712567,16.9326,12.8465
0.286712695,16.9327,12.8465
0.286728823,16.9364,12.8399
0.286745207,16.9401,12.8411
0.286777975,16.9284,12.8435
0.286803555,16.9193,12.859
0.28680357,16.9192,12.859
0.286804266,16.9188,12.8595
0.286804778,16.9184,12.8599
0.286806055,16.9176,12.861
0.28680607,16.9176,12.861
0.286806766,16.9176,12.8614
0.286807278,16.918,12.8617
0.2868097825,16.9198,12.8619
0.2868098025,16.9198,12.8619
0.2868102575,16.9202,12.8617
0.2868105135,16.9203,12.8616
0.2868122825,16.9217,12.8605
0.2868123025,16.9217,12.8605
0.2868127575,16.922,12.8603
0.2868130135,16.9221,12.8601
0.2868452695,16.9337,12.8496
0.2869036175,16.9204,12.8652
0.2869043285,16.92,12.8656
0.2869061175,16.919,12.8669
0.2869068285,16.9191,12.8673
0.286909845,16.9212,12.8674
0.28691032,16.9216,12.8671
0.28691233,16.9231,12.8659
0.286912628,16.9233,12.8657
0.286928948,16.929,12.8586
0.286945332,16.9348,12.8593
0.28700366,16.9277,12.8619
0.28700368,16.9277,12.8619
0.287004135,16.9275,12.8621
0.287004391,16.9274,12.8622
0.28700616,16.9268,12.8629
0.28700618,16.9268,12.8629
0.287006635,16.9268,12.8631
0.287006891,16.9269,12.863
0.2870098975,16.9288,12.8625
0.2870099075,16.9288,12.8624
0.2870102545,16.9291,12.8622
0.2870103825,16.9292,12.8622
0.2870123975,16.9305,12.8609
0.2870124075,16.9305,12.8609
0.2870127545,16.9307,12.8607
0.2870128825,16.9308,12.8607
0.2870453945,16.9394,12.8507
0.2871037425,16.9288,12.8597
0.2871044535,16.9285,12.86
0.2871062425,16.9278,12.8607
0.2871069535,16.9279,12.861
0.28710997,16.9298,12.8603
0.287110445,16.9302,12.86
0.28711247,16.9315,12.8588
0.287112945,16.9318,12.8585
0.287145457,16.9415,12.8469
0.287203805,16.9301,12.8556
0.287204516,16.9297,12.8559
0.287206305,16.9289,12.8569
0.287207016,16.9289,12.8572
0.2872100325,16.9308,12.8568
0.2872105075,16.9311,12.8565
0.2872125175,16.9324,12.8553
0.2872128155,16.9326,12.8551
0.2872291355,16.9388,12.8482
0.2872782875,16.9242,12.8536
0.2873038475,16.9167,12.8709
0.2873038825,16.9166,12.8709
0.2873043225,16.9163,12.8713
0.2873050905,16.9158,12.8719
0.2873063475,16.9149,12.873
0.2873063825,16.9149,12.8731
0.2873068225,16.9147,12.8734
0.2873075905,16.9153,12.8739
0.287310085,16.9171,12.8743
0.287310115,16.9171,12.8743
0.287310442,16.9174,12.8741
0.287310826,16.9177,12.874
0.287312585,16.9191,12.873
0.287312615,16.9191,12.873
0.287312942,16.9193,12.8728
0.287313326,16.9195,12.8726
0.287345582,16.9319,12.8619
0.28740393,16.9251,12.8703
0.287404641,16.9248,12.8706
0.28740643,16.9241,12.8715
0.287407141,16.9241,12.8717
0.2874101575,16.9262,12.8712
0.2874106325,16.9265,12.8709
0.2874126575,16.9279,12.8697
0.2874131325,16.9282,12.8694
0.2874456445,16.9381,12.8587
0.287503755,16.9307,12.8644
0.2875039558,16.9306,12.8645
0.2875043195,16.9305,12.8646
0.2875064625,16.9298,12.8653
0.2875068195,16.9297,12.8654
0.287510205,16.9318,12.8647
0.287510503,16.932,12.8645
0.287512705,16.9334,12.8632
0.287513003,16.9336,12.863
0.287529323,16.9394,12.8563
0.287578475,16.9256,12.8607
0.287604035,16.9184,12.8769
0.28760407,16.9184,12.877
0.28760451,16.9181,12.8773
0.287605278,16.9176,12.878
0.287606535,16.9167,12.879
0.28760657,16.9167,12.879
0.28760701,16.9166,12.8793
0.287607778,16.9171,12.8798
0.2876102725,16.9189,12.88
0.2876103025,16.9189,12.88
0.2876106295,16.9192,12.8799
0.2876110135,16.9195,12.8798
0.2876127725,16.9208,12.8787
0.2876128025,16.9208,12.8787
0.2876131295,16.9211,12.8785
0.2876135135,16.9212,12.8783
0.2876457695,16.9341,12.8666
0.2877041175,16.9332,12.8661
0.2877048285,16.933,12.8662
0.2877066175,16.9326,12.8666
0.2877073285,16.9327,12.8667
0.287710345,16.9345,12.8657
0.28771082,16.9348,12.8654
0.287712845,16.9361,12.8642
0.28771332,16.9363,12.8639
0.287745832,16.9431,12.8542
0.28780418,16.9282,12.8666
0.287804891,16.9279,12.8669
0.28780668,16.927,12.8678
0.287807391,16.9271,12.8681
0.2878104075,16.929,12.8677
0.2878108825,16.9293,12.8675
0.2878128925,16.9307,12.8662
0.2878131905,16.9309,12.866
0.2878458945,16.94,12.8554
0.2879040009,16.9327,12.8599
0.2879041006,16.9326,12.8599
0.2879044575,16.9325,12.86
0.2879065775,16.9319,12.8607
0.2879069575,16.9318,12.8608
0.287910285,16.9336,12.8601
0.287910655,16.9339,12.8599
0.287912785,16.9352,12.8586
0.287913155,16.9354,12.8584
0.287929573,16.9411,12.8515
0.288004285,16.9306,12.8573
0.28800476,16.9304,12.8575
0.288006785,16.9296,12.8584
0.28800726,16.9295,12.8586
0.2880105225,16.9315,12.858
0.2880108795,16.9318,12.8578
0.2880130225,16.9331,12.8564
0.2880133795,16.9334,12.8562
0.2880460195,16.9426,12.8447
0.2881043675,16.93,12.8543
0.2881050785,16.9296,12.8547
0.2881068675,16.9287,12.8557
0.2881075785,16.9287,12.856
0.288110595,16.9306,12.8557
0.28811107,16.9309,12.8554
0.28811308,16.9322,12.8542
0.288113378,16.9324,12.854
0.288129698,16.9367,12.8471
0.288146082,16.941,12.8475
0.288204188,16.9325,12.8488
0.2882041884,16.9325,12.8488
0.2882042401,16.9325,12.8489
0.2882042881,16.9325,12.8489
0.288204595,16.9324,12.849
0.288204645,16.9324,12.849
0.288206725,16.9317,12.8497
0.288206765,16.9317,12.8497
0.288207095,16.9316,12.8498
0.288207145,16.9316,12.8498
0.2882104525,16.9334,12.8492
0.2882104725,16.9334,12.8492
0.2882107625,16.9336,12.849
0.2882108425,16.9336,12.849
0.2882129525,16.935,12.8477
0.2882129725,16.935,12.8477
0.2882132625,16.9352,12.8475
0.2882133425,16.9352,12.8475
0.2882215685,16.9381,12.8435
0.2882297605,16.941,12.8429
0.2882789125,16.9331,12.8395
0.2883044725,16.929,12.8484
0.2883045075,16.929,12.8484
0.2883049475,16.9288,12.8486
0.2883057155,16.9285,12.849
0.2883069725,16.9279,12.8496
0.2883070075,16.9279,12.8496
0.2883074475,16.9278,12.8498
0.2883082155,16.9283,12.85
0.28831071,16.9299,12.8494
0.28831074,16.9299,12.8494
0.288311067,16.9301,12.8492
0.288311451,16.9304,12.849
0.288313155,16.9315,12.8479
0.28831321,16.9315,12.8479
0.288313471,16.9317,12.8477
0.288313567,16.9317,12.8477
0.288346207,16.9414,12.8362
0.288404555,16.9365,12.8367
0.288405266,16.9363,12.8369
0.288407055,16.9358,12.8373
0.288407766,16.9359,12.8374
0.2884107825,16.9376,12.8364
0.2884112575,16.9379,12.8361
0.2884132825,16.9391,12.8349
0.2884137575,16.9394,12.8346
0.2884462695,16.9461,12.824
0.2885046175,16.9313,12.8346
0.2885053285,16.9309,12.8349
0.2885071175,16.9301,12.8359
0.2885078285,16.9301,12.8362
0.288510845,16.9319,12.8357
0.28851132,16.9322,12.8355
0.28851333,16.9335,12.8342
0.288513628,16.9337,12.834
0.288546332,16.9429,12.8225
0.28860468,16.9349,12.8261
0.288605391,16.9347,12.8263
0.28860718,16.934,12.8269
0.288607891,16.9341,12.8271
0.2886109075,16.9358,12.8263
0.2886113825,16.9361,12.826
0.2886134075,16.9373,12.8247
0.2886138825,16.9376,12.8245
0.2886463945,16.9438,12.8151
0.2887047425,16.9235,12.8341
0.2887054535,16.923,12.8346
0.2887072425,16.9219,12.8359
0.2887079535,16.9219,12.8363
0.28871097,16.924,12.8366
0.288711445,16.9243,12.8363
0.288713455,16.9257,12.8351
0.288713753,16.926,12.8349
0.288730073,16.9333,12.8279
0.288779225,16.9271,12.8272
0.288804785,16.9238,12.8377
0.28880482,16.9238,12.8377
0.28880526,16.9236,12.838
0.288806028,16.9233,12.8384
0.288807285,16.9227,12.8391
0.28880732,16.9227,12.8391
0.28880776,16.9226,12.8393
0.288808528,16.9231,12.8396
0.2888110225,16.9248,12.8392
0.2888110525,16.9248,12.8392
0.2888113795,16.925,12.839
0.2888117635,16.9253,12.8388
0.2888134675,16.9265,12.8377
0.2888135225,16.9265,12.8377
0.2888137835,16.9267,12.8376
0.2888138795,16.9268,12.8375
0.2888301355,16.9336,12.8309
0.2888792875,16.9192,12.8383
0.2889048475,16.9117,12.857
0.2889048825,16.9117,12.857
0.2889053225,16.9114,12.8575
0.2889060905,16.9108,12.8582
0.2889073475,16.9099,12.8594
0.2889073825,16.9099,12.8594
0.2889078225,16.9097,12.8597
0.2889085905,16.9103,12.8603
0.288911085,16.9123,12.8608
0.288911115,16.9123,12.8608
0.288911442,16.9126,12.8607
0.288911826,16.9129,12.8606
0.288913585,16.9144,12.8596
0.288913615,16.9144,12.8596
0.288913942,16.9147,12.8594
0.288914326,16.9149,12.8592
0.288946582,16.9303,12.8466
0.2890046876,16.9384,12.8368
0.2890047041,16.9384,12.8368
0.289004975,16.9384,12.8368
0.289007195,16.9383,12.8367
0.289007475,16.9383,12.8367
0.2890109375,16.9401,12.8353
0.2890112025,16.9402,12.8351
0.2890134245,16.9414,12.8337
0.2890137025,16.9416,12.8336
0.2890159245,16.9426,12.8323
0.2890466445,16.9479,12.8227
0.2891049925,16.935,12.8299
0.2891057035,16.9347,12.8302
0.2891074925,16.9339,12.8309
0.2891082035,16.934,12.8311
0.28911122,16.9357,12.8304
0.289111695,16.936,12.8301
0.28911372,16.9372,12.8289
0.289114195,16.9375,12.8286
0.289146707,16.9444,12.8185
0.289205055,16.9318,12.8273
0.289205766,16.9315,12.8276
0.289207555,16.9307,12.8284
0.289208266,16.9308,12.8286
0.2892112825,16.9326,12.828
0.2892117575,16.9329,12.8277
0.2892137825,16.9342,12.8264
0.2892142575,16.9345,12.8261
0.2892467695,16.942,12.8162
0.2893051175,16.9292,12.8267
0.2893058285,16.9289,12.8271
0.2893076175,16.9281,12.8279
0.2893083285,16.9281,12.8282
0.289311345,16.9301,12.8276
0.28931182,16.9304,12.8273
0.289313845,16.9317,12.8261
0.28931432,16.932,12.8258
0.289346832,16.9406,12.8155
0.28940518,16.922,12.8341
0.289405891,16.9216,12.8346
0.28940768,16.9204,12.8359
0.289408391,16.9204,12.8364
0.2894114075,16.9226,12.8367
0.2894118825,16.9229,12.8365
0.2894138925,16.9244,12.8353
0.2894141905,16.9246,12.8351
0.2894468945,16.9363,12.8235
0.2895052425,16.9289,12.8301
0.2895059535,16.9287,12.8304
0.2895077425,16.928,12.8312
0.2895084535,16.928,12.8314
0.28951147,16.93,12.8308
